HALTER_ID,OWNER_AGE,GENDER,CITY,DISTRICT,BREED1,BREED1_MUTT,BREED2,BREED2_MUTT,RASSENTYP,BIRTH_YEAR_DOG,GENDER_DOG,DOG_COLOR
127760,31-40,w,5,51,Shih Tzu,,,,K,2014,w,schwarz/weiss
127761,21-30,w,9,91,Mops,,,,K,2015,m,braun/schwarz
127762,31-40,m,4,44,Yorkshire Terrier,,,,K,2009,m,braun/schwarz
127763,31-40,m,4,44,Miniature Bull Terrier,,,,K,2015,m,weiss
127764,51-60,w,11,115,Französische Bulldogge,,,,K,2006,w,schwarz/weiss
127766,51-60,w,8,82,Pudel,,,,K,2009,m,goldbraun
127767,41-50,w,12,122,Chihuahua,,,,K,2009,m,braun
127768,51-60,w,9,91,Pekingese,,,,K,2015,w,hellbraun
127785,21-30,w,11,115,Mischling klein,,,,K,2012,w,schwarz/weiss
127789,21-30,w,10,101,Cavalier King Charles Spaniel,,,,K,2015,w,weiss/braun
127790,31-40,w,9,92,Mischling klein,,,,K,2013,m,hellbraun/weiss
127792,41-50,m,11,111,Labrador Retriever,,,,I,2015,m,golden
127797,41-50,w,6,63,Cocker Spaniel,,,,K,2015,m,golden
127799,21-30,w,9,92,Chihuahua,,,,K,2009,w,tricolor
127805,61-70,w,6,61,Chihuahua,,,,K,2007,w,weiss/braun
127807,41-50,m,11,115,Bordeaux Dogge,,,,I,2007,m,rot
127809,61-70,w,7,72,Mops,,,,K,2015,m,schwarz
127817,51-60,m,5,51,Dobermann,,,,I,2007,m,schwarz/braun
127819,21-30,w,11,111,Chihuahua,,,,K,2009,w,schwarz/beige
127820,31-40,w,11,115,Mops,,,,K,2015,m,schwarz
127821,21-30,w,10,102,Chihuahua,,,,K,2011,w,weiss/beige
127823,41-50,w,6,61,Manchester Terrier,,,,K,2015,w,schwarz/grau
127841,21-30,w,11,119,Boxer,,Bulldog,,I,2011,m,braun
127843,61-70,m,1,13,Cairn Terrier,,,,K,2009,w,rot/braun
127845,41-50,w,6,63,Bolonka Zwetna,,,,K,2015,w,braun
127846,51-60,m,2,24,Englische Bulldogge,,,,I,2013,w,beige/weiss
127850,41-50,m,11,115,Labrador Retriever,,,,I,2008,w,schwarz/weiss/braun
127852,31-40,w,12,123,Shih Tzu,,,,K,2009,m,weiss/beige
127853,31-40,w,7,71,Yorkshire Terrier,,,,K,2009,w,schwarz/braun/grau
127861,21-30,m,7,74,Rhodesian Ridgeback,,,,I,2010,m,rot
127875,51-60,w,10,101,Labrador Retriever,,,,I,2015,w,schwarz
127876,41-50,w,11,115,Bergamasker,,Australian Shepherd,,I,2009,w,braun/schwarz/grau
127879,31-40,w,12,122,Mischling klein,,,,K,2010,w,braun
127881,31-40,w,12,122,Chihuahua,,,,K,2009,w,weiss
127882,31-40,w,11,111,Chihuahua,,,,K,2015,m,weiss/braun
127883,21-30,w,9,92,Yorkshire Terrier,,,,K,2008,w,braun/schwarz
127885,31-40,w,9,92,Pinscher,,,,K,2014,m,braun
127897,21-30,w,3,31,Mischling klein,,,,K,2011,w,weiss
127902,41-50,w,2,24,Pudel,,,,K,2015,m,black/tan
127921,21-30,w,12,122,Französische Bulldogge,,,,K,2015,w,schwarz/weiss
127923,41-50,w,7,74,Labrador Retriever,,,,I,2015,w,choco
127936,21-30,w,8,82,Cocker Spaniel,,Chihuahua,,K,2015,m,weiss/schwarz
127943,31-40,m,9,91,Podenco Ibicenco,,,,I,2005,w,weiss
127945,21-30,w,12,121,Havaneser,,,,K,2007,w,black/tan
127960,41-50,w,12,123,Cairn Terrier,,,,K,2000,m,silber/braun
127964,41-50,w,3,33,Havaneser,,,,K,2015,m,zobel
127981,71-80,w,11,115,Jack Russel Terrier,,,,K,2011,m,tricolor
127986,21-30,w,2,21,Labradoodle,,,,I,2015,m,schwarz
127987,21-30,m,7,74,Zwergspitz,,,,K,2015,m,hellbraun
127992,31-40,m,9,92,Yorkshire Terrier,,,,K,2007,w,black/tan
128032,31-40,w,2,21,Golden Retriever,,,,I,2015,m,golden
128034,41-50,w,7,71,Labrador Retriever,,,,I,2009,w,schwarz
128035,41-50,w,9,91,Appenzeller,Mischling,,,I,2015,w,tricolor
128036,41-50,m,7,74,Vorstehhund,,,,I,2015,m,weiss/braun
128038,51-60,w,3,31,Flat Coated Retriever,,Bergamasker,,I,2009,w,schwarz/weiss
128040,21-30,m,2,24,Shetland Sheepdog,,Pudel,,K,2014,m,schwarz/weiss
128044,31-40,w,3,31,Malteser,,,,K,2015,m,weiss
128045,21-30,w,11,111,Labrador Retriever,,,,I,2015,w,schwarz/weiss
128049,61-70,w,4,44,Beagle,,,,K,2009,w,tricolor
128050,61-70,m,11,115,Lhasa Apso,,,,K,2001,m,braun/weiss
128052,31-40,m,6,61,Vorstehhund,,,,I,2015,w,braun/weiss
128067,51-60,w,7,72,Labrador Retriever,,Golden Retriever,,I,2004,m,gelb
128076,51-60,w,5,52,English Setter,,,,I,2004,m,tricolor
128081,31-40,w,9,92,Mischling klein,,,,K,2005,m,schwarz/grau
128089,31-40,m,10,101,Whippet,,,,I,2014,w,rot/weiss
128089,31-40,m,10,101,Whippet,,,,I,2012,m,beige
128093,31-40,m,12,121,Yorkshire Terrier,,,,K,2009,m,blue/tan
128097,41-50,m,7,74,Kooiker,,Appenzeller Sennenhund,,I,2015,w,weiss/braun
128098,41-50,w,3,34,Malteser,,,,K,2015,m,weiss
128099,31-40,w,10,101,Rhodesian Ridgeback,,,,I,2015,m,red-wheaten
128100,21-30,w,10,101,Labrador Retriever,,,,I,2014,m,schwarz
128101,71-80,w,4,44,Pinscher,,,,K,2005,m,braun
128103,51-60,w,11,111,Golden Retriever,,,,I,2006,m,golden
128104,20-Nov,m,2,23,Chihuahua,,Jack Russel Terrier,,K,2015,w,creme
128109,51-60,w,9,91,Galgo,,Podenco,,I,2008,m,schwarz/weiss
128114,21-30,w,7,73,Malteser,,,,K,2007,w,weiss
128114,21-30,w,7,73,Jack Russel Terrier,,,,K,2004,w,tricolor
128115,31-40,w,11,119,Toy Pudel,,,,K,2006,m,schwarz
128115,31-40,w,11,119,Malteser,,,,K,2001,m,weiss
128116,41-50,w,7,74,Podenco,Mischling,,,I,2013,m,beige
128120,31-40,m,12,121,Miniature Bull Terrier,,,,K,2015,w,schwarz/weiss
128123,61-70,w,11,111,Schäfer,,Border Collie,,I,2005,m,schwarz
128129,21-30,w,11,111,Mischling klein,,,,K,2013,w,schwarz
128130,51-60,w,5,52,Italienisches Windspiel,,,,K,2014,w,sable
128132,31-40,w,10,102,Dalmatiner,,,,I,2007,m,weiss/schwarz
128134,31-40,w,10,102,Chihuahua,,,,K,2009,w,tricolor
128137,21-30,w,3,31,Papillon,,,,K,2006,w,tricolor
128137,21-30,w,3,31,Chihuahua,,,,K,2008,m,beige/braun
128143,51-60,w,2,21,Parson Russell Terrier,,,,K,2006,w,weiss/rot
128145,41-50,w,10,101,Mischling klein,,,,K,2003,m,gestromt
128147,21-30,w,11,115,Deutscher Vorstehhund,,,,I,2015,w,braun schimmel
128154,41-50,m,5,51,Mischling gross,,,,I,2015,w,braun/rot/weiss
128156,31-40,w,2,21,Chihuahua,,,,K,2014,w,rot/weiss
128162,31-40,w,11,115,Französische Bulldogge,,,,K,2009,w,fauve
128163,51-60,w,8,83,Bolonka Zwetna,,,,K,2015,w,schwarz/beige
128164,41-50,w,12,122,Malteser,,,,K,2014,m,weiss
128166,21-30,w,9,92,Sheltie,,,,K,2009,w,tricolor
128167,31-40,w,4,42,Malteser,,,,K,2009,w,weiss
128170,41-50,w,5,51,Shih Tzu,,,,K,2015,m,weiss/braun
128185,21-30,m,9,92,Englische Bulldogge,,,,I,2015,m,weiss/braun
128186,31-40,m,3,34,Mischling klein,,,,K,2005,m,weiss/braun
128191,41-50,m,11,111,Mischling gross,,,,I,2006,w,beige/schwarz
128201,21-30,w,3,34,Jack Russel Terrier,,,,K,2007,m,tricolor
128201,21-30,w,3,34,West Highland White Terrier,,,,K,2013,w,weiss
128232,41-50,w,8,81,Scottish Terrier,,,,K,2008,m,schwarz
128234,61-70,m,7,74,Deutscher Schäfer,,Border Collie,,I,2004,w,braun/schwarz
128238,51-60,w,10,101,Bergamasker,,Hovawart,,I,2015,w,schwarz/braun
128239,51-60,w,2,24,Mischling gross,,,,I,2015,m,braun
128239,51-60,w,2,24,Mischling gross,,,,I,2015,m,braun
128240,31-40,w,6,61,Mischling gross,,,,I,2013,w,braun
128252,41-50,w,6,61,Shiba Inu,,,,K,2015,w,black/tan
128258,31-40,m,12,122,Chihuahua,,Pinscher,,K,2015,m,schwarz/braun
128271,31-40,w,11,115,Malteser,,Yorkshire Terrier,,K,2009,m,schwarz/beige
128300,41-50,w,11,115,Yorkshire Terrier,,,,K,2015,m,black/tan
128309,41-50,w,7,71,Beagle,,,,K,2015,m,tricolor
128311,31-40,m,11,119,Zwergspitz,,Pomeranian,,K,2015,w,orange
128314,41-50,w,7,71,Zwergschnauzer,,,,K,2005,m,pfeffer/salz
128319,20-Nov,w,12,122,Französische Bulldogge,,,,K,2015,w,schwarz/weiss
128321,41-50,w,5,51,English Cocker Spaniel,,,,K,2015,w,rot
128322,51-60,m,7,73,Old Englische Bulldogge,,,,I,2015,w,hellbraun
128338,41-50,w,10,101,Chihuahua,,,,K,2014,m,choco
128344,41-50,w,6,63,Zwergschnauzer,Mischling,,,K,2015,m,schwarz/weiss
128345,21-30,m,6,63,Terrier,Mischling,,,K,2012,w,braun/schwarz
128363,41-50,m,7,71,Cavalier King Charles Spaniel,,,,K,2015,m,weiss/rot
128368,51-60,m,7,74,Mischling klein,,,,K,2003,w,schwarz/weiss
128369,21-30,w,2,24,Zwergschnauzer,,,,K,2007,m,pfeffer/salz
128370,21-30,w,2,24,Malteser,,,,K,2008,m,weiss
128403,61-70,m,4,42,Wolfspitz,,Jack Russel Terrier,,K,2014,m,tricolor
128404,31-40,w,10,102,Toy Pudel,,,,K,2004,w,weiss
128405,21-30,w,9,92,Parson Russell Terrier,,,,K,2015,m,weiss/schwarz
128406,41-50,w,7,74,Wäller,,,,I,2015,w,fauve
128407,51-60,w,12,123,Pinscher,,,,K,2015,w,schwarz/braun
128411,21-30,w,11,111,Mischling gross,,,,I,2014,m,schwarz
128412,41-50,m,9,91,Englische Bulldogge,,,,I,2011,m,weiss
128414,21-30,w,5,52,Mops,,,,K,2015,m,apricot
128416,31-40,w,9,92,Chihuahua,,,,K,2009,w,hellbraun
128425,51-60,w,3,33,Chihuahua,,,,K,2015,w,beige
128426,71-80,w,2,21,Appenzeller,Mischling,,,I,2003,w,tricolor
128442,21-30,m,9,92,Jack Russel Terrier,,,,K,2014,m,weiss/braun
128444,61-70,m,11,119,Mischling klein,,,,K,2008,m,schwarz/weiss
128445,41-50,w,10,101,Grosspudel,,,,I,2015,m,silber
128446,41-50,w,7,74,Zwergpudel,,,,K,2008,w,schwarz/braun
128447,51-60,w,7,74,Jack Russel Terrier,,,,K,2015,m,tricolor
128456,51-60,w,8,83,Mischling klein,,,,K,2004,w,beige
128459,61-70,w,11,115,Mischling klein,,,,K,2015,w,tricolor
128460,31-40,w,9,91,Mischling klein,,,,K,2015,m,schwarz/braun
128461,31-40,w,11,111,Golden Retriever,,Schäfer,,I,2002,w,gelb
128461,31-40,w,11,111,Shih Tzu,,,,K,2015,m,rot
128462,21-30,w,5,52,Old Englische Bulldogge,,,,I,2015,m,weiss gestromt
128471,21-30,w,8,83,Tibetan Spaniel,,,,K,2007,w,braun/beige
128471,21-30,w,8,83,Rottweiler,,,,I,2014,m,schwarz/rot
128479,51-60,w,6,63,Lagotto Romagnolo,Mischling,,,I,2007,m,weiss/grau
128482,21-30,w,9,91,Yorkshire Terrier,,,,K,2015,w,schwarz/braun/grau
128485,21-30,w,7,74,Magyar Viszla,,,,I,2014,w,gelb
128491,31-40,w,10,101,Spanischer Windhund,,,,I,2010,m,grau
128538,31-40,w,12,123,Malteser,,,,K,2014,m,weiss
128539,21-30,m,12,122,Chihuahua,,,,K,2015,m,choco
128541,21-30,w,4,42,Lagotto Romagnolo,,,,I,2015,m,braun
128567,31-40,m,4,44,Bolonka Zwetna,,,,K,2015,m,braun
128569,41-50,w,10,102,Bolonka Zwetna,,,,K,2015,m,schwarz
128571,21-30,w,3,31,Labrador Retriever,,,,I,2005,m,schwarz
128577,31-40,w,11,111,Dachshund,,,,K,2010,m,schwarz/braun
128587,51-60,w,11,115,Labrador Retriever,,,,I,2015,w,braun
128588,61-70,m,8,81,Pekingese,Mischling,,,K,2015,w,schwarz
128591,31-40,w,4,44,Malteser,,,,K,2008,w,weiss
128597,61-70,w,4,44,Malteser,,,,K,2015,w,weiss
128601,21-30,w,12,122,Mischling gross,,,,I,2015,w,weiss/braun
128604,41-50,m,12,123,Pekingese,,,,K,2015,w,tricolor
128615,71-80,m,6,61,Spaniel,Mischling,,,K,2004,w,braun/beige
128617,51-60,w,11,115,Labrador Retriever,,,,I,2015,m,braun
128618,31-40,m,9,92,Jack Russel Terrier,,,,K,2015,w,schwarz/weiss/braun
128634,61-70,m,3,33,Kangal,,,,I,2014,w,beige/schwarz
128635,31-40,w,7,73,Border Collie,,,,I,2015,m,schwarz/weiss
128661,31-40,w,7,74,Mischling gross,,,,I,2008,w,tricolor
128662,21-30,w,9,91,Jack Russel Terrier,,,,K,2015,m,braun/schwarz
128676,41-50,w,12,123,Beagle,,,,K,2009,m,tricolor
128678,31-40,m,11,111,Old Englische Bulldogge,,,,I,2012,w,tricolor
128679,21-30,w,11,119,Chihuahua,,,,K,2009,w,beige/weiss
128681,31-40,w,2,21,Greyhound,,,,I,2013,w,beige/schwarz
128684,61-70,w,7,74,Golden Retriever,,,,I,2008,m,golden
128686,21-30,w,9,92,Magyar Viszla,,,,I,2015,w,hellbraun
128688,31-40,w,10,101,Terrier,,,,K,2012,w,beige
128708,21-30,w,8,83,Boerboel,,,,I,2007,m,rotbraun
128711,61-70,m,7,74,West Highland White Terrier,,,,K,2004,m,weiss
128724,51-60,m,6,61,English Setter,,Irish Setter,,I,2007,m,weiss/schwarz
128730,41-50,m,12,122,Mischling klein,,,,K,2007,w,grau/schwarz
128734,21-30,w,9,92,Yorkshire Terrier,,,,K,2010,w,black/tan
128738,21-30,m,9,91,Französische Bulldogge,,,,K,2015,m,beige/schwarz
128740,21-30,w,9,91,Chihuahua,,,,K,2008,m,hellbraun
128747,51-60,w,2,21,Zwergpinscher,,,,K,2008,w,schwarz/braun
128750,41-50,w,4,42,Rehpinscher,,,,K,2007,m,braun
128755,51-60,w,2,21,Yorkshire Terrier,,,,K,2008,m,braun/schwarz
128756,21-30,w,9,92,Französische Bulldogge,Mischling,,,K,2015,m,gestromt
128757,41-50,m,2,21,Parson Russell Terrier,,,,K,2015,m,weiss/braun
128764,71-80,w,7,74,Labrador Retriever,,,,I,2015,m,braun
128783,41-50,w,9,91,Prager Rattler,,Spitz,,K,2006,m,braun
128783,41-50,w,9,91,Chihuahua,,,,K,2011,w,braun/weiss
128786,41-50,w,11,119,Chihuahua,Mischling,,,K,2010,w,rot/weiss
128787,41-50,m,12,121,King Charles Spaniel,,,,K,2014,w,tricolor
128789,31-40,m,11,115,Jack Russel Terrier,,,,K,2008,m,weiss/braun
128791,31-40,w,4,42,Yorkshire Terrier,,,,K,2008,w,steelblue
128792,31-40,w,2,21,Mischling klein,,,,K,2015,w,schwarz
128802,51-60,w,3,34,Mischling klein,,,,K,2007,w,braun/weiss
128805,31-40,w,5,51,Chihuahua,,,,K,2007,m,blue/merle
128808,31-40,w,5,52,Labrador Retriever,,,,I,2006,w,gelb
128815,41-50,m,11,115,Chihuahua,,,,K,2008,w,weiss/beige
128848,31-40,w,4,42,Pinscher,,,,K,2006,w,braun
128850,41-50,m,5,51,Luzerner Laufhund,,,,I,2008,w,tricolor
128853,41-50,w,11,119,Tschechoslowakischer Wolfshund,,,,I,2008,m,grau
128854,41-50,w,7,74,Zwergpinscher,,,,K,2007,w,schwarz/braun
128855,31-40,w,4,44,Pekingese,,,,K,2008,w,braun
128856,61-70,m,12,121,Malteser,,,,K,2008,m,weiss
128864,21-30,w,3,31,Zwergspitz,,,,K,2015,w,orange
128903,21-30,m,9,92,Französische Bulldogge,,,,K,2015,m,beige
128905,31-40,w,11,119,Mops,,,,K,2014,w,creme
128914,41-50,w,6,63,Chihuahua,Mischling,,,K,2009,m,beige/braun
128914,41-50,w,6,63,Chihuahua,Mischling,,,K,2004,w,beige/braun
128915,51-60,m,4,41,Labrador Retriever,,,,I,2015,m,blondfarben
128916,31-40,w,11,119,Corgie,Mischling,,,K,2007,m,braun
128938,21-30,w,6,61,Mischling klein,,,,K,2015,m,beige/weiss
128970,41-50,m,10,101,Dalmatiner,,,,I,2015,m,weiss/schwarz
128971,21-30,w,12,122,Mischling klein,,,,K,2012,w,hell-/dunkelbraun
128976,31-40,w,8,83,Yorkshire Terrier,,,,K,2004,m,braun/schwarz
128987,31-40,w,12,122,Chihuahua,,,,K,2009,m,braun/weiss
129005,61-70,m,1,13,Shih Tzu,,Pudel,,K,2004,w,schwarz/weiss
129006,21-30,w,2,24,Appenzeller Sennenhund,Mischling,,,I,2010,m,tricolor
129007,41-50,w,9,92,Finnischer Lapphund,,,,I,2015,w,hellbraun/weiss
129008,21-30,w,12,122,Mischling gross,,,,I,2010,m,schwarz
129009,21-30,w,11,119,Bearded Collie,,,,I,2015,w,braun/weiss
129015,41-50,w,10,101,Podenco,Mischling,,,I,2009,m,braun
129019,41-50,w,7,73,Golden Retriever,,,,I,2005,w,golden
129019,41-50,w,7,73,Cavalier King Charles Spaniel,,,,K,2011,m,braun/weiss
129067,31-40,w,9,92,Mischling klein,,,,K,2014,m,tricolor
129068,51-60,w,4,44,Malteser,Mischling,,,K,2007,w,weiss
129088,21-30,w,3,33,Mittelspitz,,,,K,2014,m,schwarz schimmel
129090,21-30,m,11,119,Beagle,,,,K,2014,m,tricolor
129100,41-50,m,2,21,Labrador Retriever,,,,I,2013,m,silber
129100,41-50,m,2,21,Labrador Retriever,,,,I,2013,m,gelb
129104,31-40,w,11,119,Chihuahua,,,,K,2007,m,braun
129107,71-80,w,7,71,Yorkshire Terrier,,,,K,2008,m,grau
129109,41-50,m,6,61,Shiba Inu,,,,K,2008,w,beige/rot
129110,21-30,w,10,101,West Highland White Terrier,,,,K,2008,w,weiss
129127,21-30,w,11,119,Chihuahua,,,,K,2014,m,braun/beige
129127,21-30,w,11,119,Chihuahua,,,,K,2009,w,braun gestromt
129128,41-50,w,7,71,Nova Scotia Duck Tolling Retriever,,,,I,2009,m,rotbraun/weiss
129169,41-50,w,5,52,Yorkshire Terrier,,,,K,2007,m,schwarz/braun
129175,61-70,w,7,72,Deutscher Wachtel,,,,I,2015,m,braun schimmel
129176,21-30,w,11,111,Terrier,Mischling,,,K,2015,w,hellbraun
129179,21-30,m,11,119,Pomeranian,,,,K,2015,m,grau/weiss/schwarz
129181,61-70,w,11,115,Chihuahua,,,,K,2011,m,sable
129184,31-40,m,7,73,Beagle,,,,K,2014,m,tricolor
129203,31-40,w,5,52,Terrier,Mischling,,,K,2009,m,braun/weiss
129222,51-60,w,7,71,Zwergdackel,,,,K,2010,m,saufarben
129229,51-60,w,9,92,Husky,,,,I,2010,m,schwarz/weiss
129237,31-40,w,11,119,Mischling klein,,,,K,2008,m,schwarz/braun
129238,21-30,w,1,11,Chihuahua,,,,K,2010,m,braun/weiss
129241,31-40,m,6,61,Labrador Retriever,,,,I,2011,w,schwarz
129242,41-50,w,7,74,Französische Bulldogge,,,,K,2015,w,weiss/schwarz
129246,21-30,w,3,34,Mischling gross,,,,I,2015,m,gestromt
129251,31-40,w,10,101,Kleiner Münsterländer,,,,I,1980,w,braun/weiss
129252,31-40,m,4,41,Mischling klein,,,,K,2012,m,weiss/braun
129254,31-40,w,8,82,Golden Retriever,,,,I,2012,m,golden
129255,21-30,w,4,42,Französische Bulldogge,,,,K,2012,m,schwarz/weiss
129256,31-40,w,3,34,Golden Retriever,,,,I,2013,m,golden
129262,41-50,w,7,72,Berner Sennenhund,,,,I,2009,m,tricolor
129277,31-40,w,7,74,Yorkshire Terrier,,,,K,2013,w,blondfarben
129280,21-30,m,10,101,Yorkshire Terrier,,,,K,2013,m,grau/braun
129281,31-40,m,2,24,Malteser,,,,K,2015,m,weiss
129286,61-70,m,9,92,Labrador Retriever,,,,I,2015,w,braun
129305,31-40,m,4,44,Border Collie,,Flat Coated Retriever,,I,2011,w,schwarz
129307,31-40,w,8,82,Sibirischer Husky,,,,I,2005,m,schwarz/weiss
129309,31-40,w,8,81,Jack Russel Terrier,,,,K,2015,w,weiss/rot
129322,71-80,m,9,91,Mischling klein,,,,K,2011,w,braun/schwarz
129331,21-30,w,8,81,Französische Bulldogge,,,,K,2012,m,weiss/braun
129338,51-60,m,11,115,Labrador Retriever,,,,I,2015,w,schwarz
129339,31-40,w,6,63,Labrador Retriever,,,,I,2009,m,schwarz
129353,21-30,w,11,115,Labrador Retriever,,,,I,2011,m,schwarz
129359,21-30,m,12,123,Französische Bulldogge,,,,K,2015,m,weiss/schwarz
129361,31-40,w,7,74,Mischling klein,,,,K,2015,m,schwarz/weiss
129363,51-60,m,2,24,Lagotto Romagnolo,,,,I,2015,m,braun
129366,21-30,w,9,92,Yorkshire Terrier,,,,K,2010,m,braun/grau
129368,20-Nov,w,11,111,Chihuahua,,,,K,2015,w,creme
129383,51-60,w,8,82,Chihuahua,,,,K,2010,w,weiss/schwarz
129392,31-40,m,9,91,Cane Corso,,,,I,2015,w,blau
129418,31-40,w,2,24,Riesenschnauzer,,,,I,2013,w,schwarz
129420,41-50,w,2,21,Beagle,,,,K,2015,m,tricolor
129427,21-30,m,4,42,Samojede,,,,I,2015,m,weiss
129431,21-30,w,6,63,Yorkshire Terrier,,,,K,2011,m,braun/schwarz
129433,21-30,m,6,63,Mischling klein,,,,K,2013,m,beige
129434,21-30,w,7,72,Border Collie,,,,I,2014,w,schwarz/weiss
129435,21-30,w,9,92,Mischling gross,,,,I,2014,m,beige/weiss
129440,31-40,w,4,44,Dalmatiner,,,,I,2015,w,schwarz/weiss
129441,81-90,w,4,44,Papillon,,,,K,2009,m,rot/weiss
129445,51-60,w,8,83,Chihuahua,,,,K,2015,m,beige
129447,31-40,w,9,91,Malteser,,,,K,2002,m,weiss
129498,21-30,m,7,73,Bolonka Zwetna,,,,K,2015,w,braun/beige
129500,21-30,w,2,21,Australian Shepherd,,,,I,2011,w,braun/weiss
129501,61-70,w,3,33,Berger des Pyrenées,,,,I,2015,w,hellbraun
129510,31-40,m,10,101,Vorstehhund,,,,I,2012,m,braun
129557,41-50,w,2,24,Labradoodle,,,,I,2015,m,beige
129565,41-50,m,6,63,Havaneser,,,,K,2015,w,tricolor
129567,21-30,m,5,52,Französische Bulldogge,,,,K,2014,m,braun
129569,51-60,m,11,111,Französische Bulldogge,,,,K,2015,w,schwarz/weiss
129571,41-50,w,6,63,Mudi,,,,I,2005,w,schwarz
129575,21-30,m,7,72,Labrador Retriever,,,,I,2015,w,blondfarben
129576,31-40,w,9,92,Golden Retriever,,,,I,2011,w,hellbraun
129577,21-30,w,4,42,Französische Bulldogge,,,,K,2015,w,schwarz
129578,41-50,m,6,63,Mischling klein,,,,K,2011,w,beige
129606,41-50,m,6,61,Schäfer,,,,I,2007,m,weiss
129612,20-Nov,w,9,92,Mischling gross,,,,I,2014,m,hellbraun/weiss
129626,41-50,w,9,91,Spitz,,Pomeranian,,K,2014,m,rot
129627,20-Nov,w,12,121,Zwergpinscher,,,,K,2015,w,braun
129628,21-30,w,5,52,Chihuahua,,,,K,2012,w,black/tan
129646,21-30,m,3,34,Cocker Spaniel,,,,K,2014,w,rot
129649,21-30,w,3,31,Jack Russel Terrier,,,,K,2015,w,tricolor
129649,21-30,w,3,31,Jack Russel Terrier,,,,K,2011,w,weiss/braun
129652,51-60,w,5,52,Jack Russel Terrier,,,,K,2002,m,tricolor
129657,41-50,w,7,71,Bolonka Zwetna,,,,K,2015,w,schwarz/grau
129659,31-40,w,6,61,Beagle,,,,K,2013,w,tricolor
129670,21-30,w,11,119,Chihuahua,,,,K,2014,w,blau
129675,31-40,m,6,61,Foo Dog gross,,,,I,2015,m,schwarz/beige
129676,31-40,w,3,34,Rhodesian Ridgeback,,,,I,2008,m,red-wheaten
129681,21-30,w,10,102,Labrador Retriever,,Münsterländer,,I,2004,m,schwarz/weiss
129684,21-30,m,12,123,Labrador Retriever,,,,I,2015,w,schwarz
129687,41-50,w,2,23,Jack Russel Terrier,Mischling,,,K,2012,w,tricolor
129693,51-60,w,6,61,Mittelpudel,,,,K,2015,w,weiss
129694,21-30,w,8,81,Mischling klein,,,,K,2012,w,schwarz/beige
129695,21-30,w,3,34,Mops,,,,K,2015,m,beige
129696,41-50,m,6,61,Deutscher Pinscher,,,,I,2015,m,schwarz/rot
129731,31-40,m,11,119,Jack Russel Terrier,,,,K,2015,m,weiss/braun
129737,21-30,m,10,101,Mischling gross,,,,I,2014,m,schwarz/braun/weiss
129740,31-40,m,7,74,Beagle,,,,K,2012,w,tricolor
129751,41-50,w,6,63,Dackel,,,,K,2015,w,tricolor
129752,21-30,w,11,115,Jack Russel Terrier,,Dackel,,K,2015,m,braun/schwarz
129773,21-30,w,9,92,Mischling gross,,,,I,2012,m,schwarz/braun/weiss
129776,41-50,w,12,121,Mischling klein,,,,K,2015,w,hellbraun
129781,61-70,m,9,91,Volpino,Mischling,,,K,2014,m,braun/schwarz
129795,21-30,w,4,44,Cocker Spaniel,,,,K,2015,w,rot
129887,31-40,w,8,82,Zwergpudel,,,,K,2015,m,schwarz
129890,61-70,m,9,92,West Highland White Terrier,,,,K,2015,m,weiss
129891,21-30,m,9,92,Chihuahua,,,,K,2015,w,hellbraun/weiss
129914,21-30,w,10,101,Zwergspitz,,,,K,2015,w,orange
129915,21-30,m,2,24,Jack Russel Terrier,,,,K,2015,m,weiss/schwarz/braun
129916,21-30,m,11,111,Englische Bulldogge,,,,I,2015,m,weiss/braun
129940,21-30,m,11,119,Englische Bulldogge,,,,I,2015,w,weiss/braun
129941,21-30,w,9,92,Havaneser,,,,K,2010,m,beige
129942,31-40,w,10,102,Boston Terrier,,,,K,2015,w,weiss gestromt
129943,31-40,m,11,119,Zwergschnauzer,,,,K,2015,m,schwarz
129944,61-70,w,2,23,Mischling klein,,,,K,2008,w,braun/schwarz
129946,21-30,w,11,111,Yorkshire Terrier,,,,K,2013,m,grau/braun
129947,61-70,w,5,52,Tibetan Spaniel,,,,K,2006,w,rotbraun
129947,61-70,w,5,52,Tibetan Spaniel,,,,K,2000,m,braun
129947,61-70,w,5,52,Tibetan Spaniel,,,,K,2005,w,sable
129950,31-40,w,8,82,Malteser,,,,K,2006,m,weiss
129951,41-50,w,7,71,Mischling gross,,,,I,2015,m,schwarz/braun/weiss
129955,31-40,w,9,92,Malteser,,,,K,2015,w,weiss
129956,71-80,w,7,72,Skye Terrier,,,,K,2014,w,schwarz gestromt
129957,21-30,w,2,21,West Highland White Terrier,,,,K,2009,m,weiss
129963,20-Nov,w,11,111,Chihuahua,,,,K,2012,w,beige
129965,21-30,m,11,119,Havaneser,Mischling,,,K,2008,w,grau
129966,20-Nov,w,10,101,Labrador Retriever,,,,I,2015,m,blondfarben
129971,61-70,w,4,42,Shih Tzu,,,,K,2005,w,weiss/braun
129972,31-40,w,11,111,Boston Terrier,,,,K,2015,w,weiss gestromt
129974,61-70,w,11,119,Chihuahua,,,,K,2014,m,braun
129975,51-60,w,3,31,Boxer,,,,I,2012,w,weiss/braun
129975,51-60,w,3,31,Boxer,,,,I,2009,m,braun/schwarz
129976,31-40,m,8,81,Irish Terrier,,,,I,2007,m,blondfarben
129978,21-30,w,11,119,Yorkshire Terrier,,,,K,2015,w,braun/grau
